bidder_id,payment_account,address,outcome,bid_count,unique_auctions,unique_devices,unique_countries,unique_ips,unique_urls,unique_merchandise,bids_per_auction,ips_per_bid,countries_per_bid,devices_per_bid,time_span,time_mean,time_std,time_diff_mean,time_diff_std,time_diff_min,zero_interval_count,zero_interval_ratio,country_entropy,device_entropy,url_entropy,merchandise_entropy,unique_subnets,subnets_per_bid,burst_max_strip1,burst_mean_strip1,burst_max_strip2,burst_mean_strip2,burst_max_strip3,burst_mean_strip3,burst_max_strip4,burst_mean_strip4,burst_max_strip5,burst_mean_strip5,burst_ratio_strip1,burst_ratio_strip2,burst_ratio_strip3,burst_ratio_strip4,burst_ratio_strip5,merch_auto parts_ratio,merch_books and music_ratio,merch_clothing_ratio,merch_computers_ratio,merch_furniture_ratio,merch_home goods_ratio,merch_jewelry_ratio,merch_mobile_ratio,merch_office equipment_ratio,merch_sporting goods_ratio,top5_country_ratio,log_bid_count,log_unique_auctions,log_unique_ips,log_unique_urls,log_time_span,log_time_std,log_burst_max_strip1,log_burst_max_strip2,log_burst_max_strip3,log_burst_max_strip4,log_burst_max_strip5
9372e27ce85a8c8b9460b87c37cf55ecqjjkd,e75652d02ee696f42a6ac4f57e8c6951p8w98,8d1211f89d9f00efe2eb747955714935k5aih,0.0,168.0,49.0,78.0,8.0,106.0,60.0,1.0,3.4285714285714284,0.6309523809523809,0.047619047619047616,0.4642857142857143,13542684210526.0,9766553198934836.0,3793188156239.7197,80611215538.85715,115542301282.34956,0.0,1.0,0.005952380952380952,1.170517866725842,5.833824417412423,4.902553527045175,-1.4426951595367387e-09,106.0,0.6309523809523809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13690476190476192,5.1298987149230735,3.912023005428146,4.672828834461906,4.110873864173311,30.2368676067878,28.96422798358496,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
d7eefaad31febe607c252199a7672420kl1el,a3d2de7675556553a5f08e4c88d2c2282cfu7,aa21888b1759b2f3e396cda878024324djqvw,1.0,361.0,35.0,36.0,12.0,83.0,85.0,1.0,10.314285714285715,0.2299168975069252,0.0332409972299169,0.0997229916897507,13383315789474.0,9765851791223210.0,3344101575380.9517,37072896923.750694,85203348431.01413,0.0,1.0,0.002770083102493075,1.4538517582044896,2.5799331906012144,4.47375029901856,-1.4426951595367387e-09,83.0,0.2299168975069252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002770083102493075,0.002770083102493075,0.002770083102493075,0.002770083102493075,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46814404432132967,5.8916442118257715,3.58351893845611,4.430816798843313,4.454347296253507,30.22502995677875,28.838219186102943,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
6d033ec559ea79a8ffb90d80e0b24e93j82av,c59604f91e1d76f89cc85fa1aeb844b84wlxk,72d1f49be63c094acf3bd6c272308c47ne36x,0.0,264.0,60.0,121.0,31.0,234.0,31.0,1.0,4.4,0.8863636363636364,0.11742424242424243,0.4583333333333333,13598263157895.0,9766236380382774.0,3952759850880.0503,51508572567.780304,71900127941.90054,0.0,1.0,0.003787878787878788,2.4280641895914874,6.450538646936548,2.5395693250189115,-1.4426951595367387e-09,234.0,0.8863636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003787878787878788,0.003787878787878788,0.003787878787878788,0.003787878787878788,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7348484848484849,5.579729825986222,4.110873864173311,5.459585514144159,3.4657359027997265,30.24096319153683,29.00543514729245,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
96f31c5b3baa8704096cc8d4301b4c96i6fyp,a3d2de7675556553a5f08e4c88d2c228b0tax,5db44908c22199013647e8f56754c20bqgfhp,0.0,80.0,34.0,46.0,16.0,71.0,51.0,1.0,2.3529411764705883,0.8875,0.2,0.575,13463210526316.0,9766166111184210.0,4144090054420.2275,168290131578.95,217882688179.37347,0.0,1.0,0.0125,3.0581569759452663,5.2857548661536295,5.166648216465291,-1.4426951595367387e-09,71.0,0.8875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,4.394449154672439,3.5553480614894135,4.276666119016055,3.9512437185814275,30.23098193520344,29.052704351928863,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
10f01aff2fc23653ca7ea1d74248357a889wv,a3d2de7675556553a5f08e4c88d2c228zdo0k,1c4485b2258197d376ffcb94830d71b5lhhs1,0.0,23.0,18.0,20.0,5.0,22.0,7.0,1.0,1.2777777777777777,0.9565217391304348,0.21739130434782608,0.8695652173913043,74140000000000.0,9670013995423340.0,32492673735346.965,3223478260869.5654,10349643970873.115,0.0,1.0,0.043478260869565216,1.3284807183541565,4.26269236198572,2.2220099038039076,-1.4426951595367387e-09,22.0,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7391304347826086,3.1780538303479458,2.9444389791664403,3.1354942159291497,2.0794415416798357,31.936976313651147,31.112035756324783,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
8a27b2e29086c0d2e589053537e88393zsyr2,68c62b3398d9e129d0ca2f4f75ff2e47e3spz,c94cf5c3c5205afe0ef14ce669e01565uub20,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9640219052631578.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
4c341a39553faef07ddb917ea4e069ed0yi3y,b741ad79e09f5bcc76c8e25c994c072dnw92y,ad4e3935eeb3d878f690377ca9e7f712pzsd3,0.0,53.0,38.0,31.0,5.0,45.0,20.0,1.0,1.394736842105263,0.8490566037735849,0.09433962264150944,0.5849056603773585,76692105263158.0,9660558025819266.0,31872958384453.492,1447020854021.8867,7212316416924.457,0.0,1.0,0.018867924528301886,1.153565814906137,4.695296712609455,3.3135505130598837,-1.4426951595367387e-09,45.0,0.8490566037735849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9622641509433962,3.9889840465642745,3.6635616461296463,3.828641396489095,3.044522437723423,31.97081988892794,31.092779066672026,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
6d501ebf066c0331853f1bee9754e781obu7z,a3d2de7675556553a5f08e4c88d2c228koa7d,6d4c29ec2e3f693200b807034e743c9flmtgw,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9763425684210526.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
f5ab013f90cb8890d33c6a309798204155q15,a3d2de7675556553a5f08e4c88d2c228echyh,5caab2a717fe6ddbe867b15584843031xwd8c,0.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.25,1.0,60899526315790.0,9652063592105262.0,29581596209278.555,15224881578947.5,27970541180113.082,0.0,1.0,0.25,-1.4426951595367387e-09,1.9999999942292197,0.8112781215737428,-1.4426951595367387e-09,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.0986122886681098,31.74024651254832,31.01817353420557,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
aa3ac65055bb4b1660f4d8c1d2c187ecoqvn4,8b730ee404d549f9e081dd158168b4321elba,3168344457c9f872505cee40e36806dcxzave,0.0,12.0,4.0,7.0,2.0,11.0,7.0,1.0,3.0,0.9166666666666666,0.16666666666666666,0.5833333333333334,66804000000000.0,9653661184210526.0,27363251678801.47,5567000000000.0,15064248956303.445,0.0,1.0,0.08333333333333333,0.8112781215737428,2.5220551987753352,2.4508257844192234,-1.4426951595367387e-09,11.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2.5649493574615367,1.6094379124341003,2.4849066497880004,2.0794415416798357,31.832784074917935,30.94022204953049,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
e704e6fedbe6caa9b434509d085f4c97nq6k1,a3d2de7675556553a5f08e4c88d2c228tsxsq,2f20e0d84c9af4b48359bce5590e5f5bj20rj,0.0,8.0,8.0,8.0,5.0,8.0,3.0,1.0,1.0,1.0,0.625,1.0,67807315789474.0,9652825730263156.0,28473468079530.566,8475914473684.25,18231322227783.76,0.0,1.0,0.125,1.9999999927865248,2.99999998845844,1.4056390579014812,-1.4426951595367387e-09,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,2.1972245773362196,2.1972245773362196,2.1972245773362196,1.3862943611198906,31.847691207553474,30.979993825027286,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
a8a81bb8a3a35572bd1f9922f5a31217pw41k,a3d2de7675556553a5f08e4c88d2c228ezl6o,a3d2de7675556553a5f08e4c88d2c228q0158,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9763151368421052.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
fb9b1e58ffba4b38175c11e03e51e1f48dnm1,414a2e76cfedb6a00e6358578faad6f7ffemv,f8c503da9a2460a72fa2c4876a741d85uswah,0.0,50.0,23.0,34.0,8.0,47.0,25.0,1.0,2.1739130434782608,0.94,0.16,0.68,76978578947369.0,9654660460000000.0,28266840484132.8,1539571578947.36,7343454940689.728,0.0,1.0,0.02,1.170663534446336,4.848367390506747,4.059556008432541,-1.4426951595367387e-09,47.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,3.9318256327243257,3.1780538303479458,3.871201010907891,3.258096538021482,31.974548303589987,30.972710519242238,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
ee2caa714a2175abb13eb6ef15196368cwc7c,5c7775f3483731dfcf1df02f170b6a044qqrt,cb8cab3337c5bc1bb96ccfb18d6a62f7r86pt,0.0,9.0,8.0,4.0,4.0,4.0,4.0,1.0,1.125,0.4444444444444444,0.4444444444444444,0.4444444444444444,10225473684210.0,9705794403508772.0,3581377207860.082,1136163742689.7778,2254479834399.2373,0.0,3.0,0.3333333333333333,1.446616661857428,1.446616661857428,1.446616661857428,-1.4426951595367387e-09,4.0,0.4444444444444444,2.0,1.2857142857142858,2.0,1.2857142857142858,2.0,1.2857142857142858,2.0,1.2857142857142858,2.0,1.2857142857142858,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,2.302585092994046,2.1972245773362196,1.6094379124341003,1.6094379124341003,29.9559031428686,28.906768537298294,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
bf65e77ce8676fbab6fc78b70c50f05a8da8a,a3d2de7675556553a5f08e4c88d2c228c3vbc,2a96c3ce94b3be921e0296097b88b56a5fp6f,0.0,1260.0,12.0,128.0,7.0,241.0,573.0,1.0,105.0,0.19126984126984126,0.005555555555555556,0.10158730158730159,13454789473684.0,9764837562781954.0,3380176830283.9443,10678404344.193651,19009790716.826168,0.0,2.0,0.0015873015873015873,0.8033887278162005,4.341428903246792,7.423181067908344,-1.4426951595367387e-09,240.0,0.19047619047619047,2.0,1.0007942811755361,2.0,1.0007942811755361,2.0,1.0007942811755361,2.0,1.0007942811755361,2.0,1.0007942811755361,0.0015873015873015873,0.0015873015873015873,0.0015873015873015873,0.0015873015873015873,0.0015873015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.13966033596492,2.5649493574615367,5.488937726156687,6.352629396319567,30.230356253287496,28.848949140707358,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
e134f2bb79d1a810aada6a24760c8910mh5na,a3d2de7675556553a5f08e4c88d2c2287j1ho,e350bda3ceb6067cad400ae931c3527aodbiw,0.0,550.0,130.0,176.0,37.0,451.0,52.0,1.0,4.230769230769231,0.82,0.06727272727272728,0.32,13636052631579.0,9765632942009570.0,3860870249268.9717,24792822966.50909,27981597080.56695,0.0,3.0,0.005454545454545455,3.148328288817227,6.6015816593089784,4.113593969654964,-1.4426951595367387e-09,450.0,0.8181818181818182,2.0,1.0036496350364963,2.0,1.0036496350364963,2.0,1.0036496350364963,2.0,1.0036496350364963,2.0,1.0036496350364963,0.0036363636363636364,0.0036363636363636364,0.0036363636363636364,0.0036363636363636364,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6236363636363637,6.311734809152915,4.875197323201151,6.113682179832232,3.970291913552122,30.243738329948883,28.98191372717329,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
2993e59bbbd7d14bf4bc21e4d2a4f8eeb18d2,846654d760527dcf3aa0a84270f2b01571nn5,69b5af8a8b7573ef0558f813ef5d0d07199tk,0.0,35.0,15.0,23.0,11.0,32.0,15.0,1.0,2.3333333333333335,0.9142857142857143,0.3142857142857143,0.6571428571428571,13105000000000.0,9766805667669174.0,4234347785448.3794,374428571428.5714,575032346738.0936,0.0,1.0,0.02857142857142857,2.665438507578341,4.207435483577541,2.708979488006595,-1.4426951595367387e-09,32.0,0.9142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7714285714285715,3.58351893845611,2.772588722239781,3.4965075614664802,2.772588722239781,30.204014952703993,29.07425042637538,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
c1850964c360c9159e5d1d0b6485e210s6uvc,f9e2a66061ff6b862ce72db442d833e8068hn,169ec1668bc34ac55459a19eda87e414c4pzn,0.0,32.0,19.0,18.0,2.0,31.0,18.0,1.0,1.6842105263157894,0.96875,0.0625,0.5625,76251368421052.0,9675839315789474.0,33374326459761.3,2382855263157.875,9918225642576.305,0.0,1.0,0.03125,0.2006223214273246,3.7806390362610567,3.816428005877514,-1.4426951595367387e-09,30.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03125,0.03125,0.03125,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96875,3.4965075614664802,2.995732273553991,3.4657359027997265,2.9444389791664403,31.965056477760644,31.13880805146442,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
88641b0f22cf175876bfc4adc44c00f58b5rz,a3d2de7675556553a5f08e4c88d2c228grxa1,c88883afc4a3d7536e2bed40a6fa2f0a4o8jg,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3162842105264.0,9769956578947368.0,2236467100454.5103,1581421052632.0,2236467100454.5103,0.0,1.0,0.5,0.99999999711461,0.99999999711461,0.99999999711461,-1.4426951595367387e-09,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,28.782492139709497,28.435918549429655,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
d9576f0ba8c7479eb2b26f0d15c4abfayk5ex,a3d2de7675556553a5f08e4c88d2c228s890p,a3d2de7675556553a5f08e4c88d2c228pdpzb,0.0,13.0,12.0,13.0,7.0,13.0,9.0,1.0,1.0833333333333333,1.0,0.5384615384615384,1.0,74723421052631.0,9667382995951416.0,32327361393471.332,5747955465586.923,13714032822432.895,0.0,1.0,0.07692307692307693,2.3535339384786167,3.700439699386058,2.807390437892467,-1.4426951595367387e-09,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5384615384615384,2.6390573296152584,2.5649493574615367,2.6390573296152584,2.302585092994046,31.944814693766666,31.10693508953387,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
eeda0d135495167db9425fc5fa3a5e3ex2zel,eba3910de7f6786178bcc0cdd771cb5dv04wq,dad3401c4eed82cb19203132460d13c7p4b1p,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9762986631578948.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
5c2d250afe88df6e4ca3ff08d991eb67s5erh,e7fe62580375c6285f9cda26924cbea1r2ppv,4f732af0a1e8c58169a5bb612a69f6a218l7v,0.0,5.0,2.0,2.0,3.0,5.0,2.0,1.0,2.5,1.0,0.6,0.4,74272631578947.0,9675112263157894.0,36963755033266.22,14854526315789.6,27348823913726.26,0.0,1.0,0.2,1.3709505901265835,0.7219280920019722,0.7219280920019722,-1.4426951595367387e-09,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.791759469228055,1.0986122886681098,1.791759469228055,1.0986122886681098,31.938763649578615,31.240958954761815,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
37bf6f23b628a3e2b5b22ba81beccbef0efoh,474f441d0c8f8416be60291872926cd5t1aqq,56aa22fc64a15c81b22c4c32a56e855fn4pkf,0.0,6355.0,376.0,528.0,76.0,4870.0,248.0,1.0,16.90159574468085,0.7663257277734068,0.011959087332808812,0.08308418568056648,13640052631579.0,9765563629707234.0,3906406725322.675,2146349745.3309205,3273873231.575625,0.0,196.0,0.03084185680566483,1.5852261849108553,6.940444785798818,5.009456789123324,-1.4426951595367387e-09,4697.0,0.7391030684500394,3.0,1.031655844155844,3.0,1.031655844155844,3.0,1.031655844155844,3.0,1.031655844155844,3.0,1.031655844155844,0.00047206923682140047,0.00047206923682140047,0.00047206923682140047,0.00047206923682140047,0.00047206923682140047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8870180959874114,8.757154527656606,5.932245187448011,8.491054533806542,5.517452896464707,30.244031626956655,28.99363907130913,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906
fa6bfb4a2156dc8e73a713cdab85bc4bmcmwr,a3d2de7675556553a5f08e4c88d2c228huyx9,646157f38bd65984c4da59b948bfdb4dz9lyz,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9637032105263156.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
8a7710ee3c886df8ca78c88120603cf6taql6,a3d2de7675556553a5f08e4c88d2c228v1qn3,3130dc999105b59d29e20ec05e4ba51bgl08i,0.0,5.0,5.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,0.4,0.8,13195368421053.0,9766482821052630.0,5280087951452.108,2639073684210.4,1526858492718.627,0.0,1.0,0.2,0.7219280920019722,1.921928089116582,0.7219280920019722,-1.4426951595367387e-09,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.791759469228055,1.791759469228055,1.791759469228055,1.0986122886681098,30.210887006756188,29.294963870980165,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
531d4a209ec0cf76c9337b42fb1c3d9c9tcuv,457486fa49d64d703a7a84aafba2554co5bvf,f29213a4382de2538e892f4096ce0b2ca57a2,0.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,10074210526316.0,9768003192982454.0,5799918507722.338,3358070175438.6665,5766918784726.486,0.0,1.0,0.3333333333333333,-1.4426951595367387e-09,0.9182958311690995,0.9182958311690995,-1.4426951595367387e-09,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,29.940999861020245,29.388864982989688,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
c0e4be8d520c7bac2f51ad80a98876c2aan70,a3d2de7675556553a5f08e4c88d2c228qvpo8,eb0d036dc33a16ce54296758f96b9d0bv05gj,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9705001736842104.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
7eb7b2f6a914afba5c3d207dc28a93aed9pnc,a3d2de7675556553a5f08e4c88d2c228m0wby,36cc5c32da0bdaae8f3b312c884c6a4d7txny,0.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,16368421053.0,9644892245614034.0,8953609794.223766,5456140350.666667,7866675273.986988,0.0,1.0,0.3333333333333333,-1.4426951595367387e-09,-1.4426951595367387e-09,0.9182958311690995,-1.4426951595367387e-09,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,23.518619770042807,22.915322616993148,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
783d5c219ff84cc0517f59a39bb98e18st85m,7b4fbea10945cbbcb9581719d47989b9in3gu,3fb91f797682866d82eda67dfa6ffa54j8o73,0.0,5.0,4.0,2.0,2.0,3.0,1.0,1.0,1.25,0.6,0.4,0.4,5181947368421.0,9637010473684210.0,2293743528072.42,1036389473684.0,2206934657517.306,0.0,1.0,0.2,0.9709505915692787,0.9709505915692787,-1.4426951595367387e-09,-1.4426951595367387e-09,3.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,1.791759469228055,1.6094379124341003,1.3862943611198906,0.6931471805599453,29.276202041402065,28.461206327196937,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
